Fecha,Temperatura_Abrigo_150cm,Temperatura_Abrigo_150cm_Maxima,Temperatura_Abrigo_150cm_Minima,Temperatura_Intemperie_5cm_Minima,Temperatura_Intemperie_50cm_Minima,Temperatura_Suelo_5cm_Media,Temperatura_Suelo_10cm_Media,Temperatura_Inte_5cm,Temperatura_Intemperie_150cm_Minima,Humedad_Suelo,Precipitacion_Pluviometrica,Precipitacion_Cronologica,Precipitacion_Maxima_30minutos,Heliofania_Efectiva,Heliofania_Relativa,Tesion_Vapor_Media,Humedad_Media,Humedad_Media_8_14_20,Rocio_Medio,Duracion_Follaje_Mojado,Velocidad_Viento_200cm_Media,Direccion_Viento_200cm,Velocidad_Viento_1000cm_Media,Direccion_Viento_1000cm,Velocidad_Viento_Maxima,Presion_Media,Radiacion_Global,Horas_Frio,Unidades_Frio
2019-11-20 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,  ,,  ,,,,,
2019-11-21 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-11-22 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-11-23 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-11-24 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-11-25 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-11-26 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-11-27 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-11-28 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-11-29 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-11-30 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-12-01 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-12-02 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-12-03 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-12-04 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-12-05 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-12-06 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-12-07 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-12-08 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-12-09 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-12-10 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-12-11 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-12-12 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-12-13 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-12-14 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-12-15 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-12-16 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-12-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-12-18 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-12-19 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-12-20 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-12-21 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-12-22 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-12-23 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-12-24 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-12-25 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-12-26 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-12-27 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-12-28 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-12-29 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-12-30 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2019-12-31 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-01-01 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-01-02 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-01-03 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-01-04 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-01-05 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-01-06 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-01-07 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-01-08 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-01-09 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-01-10 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-01-11 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-01-12 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-01-13 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-01-14 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-01-15 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-01-16 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-01-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-01-18 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-01-19 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-01-20 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-01-21 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-01-22 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-01-23 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-01-24 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-01-25 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-01-26 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-01-27 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-01-28 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-01-29 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-01-30 00:00:00.0,23.85555,25.0,23.1,,,,,,,,,,,,,17.78091,60,60,15.60635,,,C ,,C ,,,,0.0,-23.90403
2020-01-31 00:00:00.0,23.81458,24.8,22.5,,,,,,,,,,,,,19.21568,65,65,16.86449,,,C ,,C ,,,,0.0,-23.90403
2020-02-01 00:00:00.0,24.71181,25.8,23.5,,,,,,,,,,,,,22.91528,73,71,19.64068,,,C ,,C ,,,,0.0,-23.90403
2020-02-02 00:00:00.0,26.05764,27.2,25.1,,,,,,,,,,,,,27.52425,81,79,22.65674,,,C ,,C ,,,,0.0,-23.90403
2020-02-03 00:00:00.0,27.60556,28.6,26.9,,,,,,,,,,,,,30.96446,83,80,24.61351,,,C ,,C ,,,,0.0,-23.90403
2020-02-04 00:00:00.0,29.11677,31.4,28.1,,,,,,,,,,,,,33.86324,84,81,26.10604,,,C ,,C ,,,,0.0,-23.73803
2020-02-05 00:00:00.0,,29.8,27.3,,,,,,,,,,,,,,,32,,,,C ,,C ,,,,,
2020-02-06 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-02-07 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-02-08 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-02-09 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-02-10 00:00:00.0,,25.0,23.7,,,,,,,,,,,,,,,41,,,,C ,,C ,,,,,
2020-02-11 00:00:00.0,24.55348,25.1,23.8,,,,,,,,,,,,,20.87331,67,68,18.17027,,,C ,,C ,,,,0.0,-23.90403
2020-02-12 00:00:00.0,25.14652,25.8,24.6,,,,,,,,,,,,,22.98537,72,71,19.70552,,,C ,,C ,,,,0.0,-23.90403
2020-02-13 00:00:00.0,25.89029,26.8,25.3,,,,,,,,,,,,,25.64322,76,76,21.49019,,,C ,,C ,,,,0.0,-23.90403
2020-02-14 00:00:00.0,,26.7,25.5,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-02-15 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-02-16 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-02-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-02-18 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,  ,,  ,,,,,
2020-02-19 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,  ,,  ,,,,,
2020-02-20 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-02-21 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-02-22 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-02-23 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-02-24 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-02-25 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-02-26 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-02-27 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-02-28 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-02-29 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-03-01 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-03-02 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-03-03 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-03-04 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,  ,,  ,,,,,
2020-03-13 00:00:00.0,,,,,,,,,,,,,,,,,,77,,,,  ,,  ,,,,,
2020-03-14 00:00:00.0,25.58541,26.2,24.5,,,,,,,,,,0.0,,,24.52082,76,76,20.74072,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-03-15 00:00:00.0,23.55973,24.5,23.0,,,,,,,,,,0.0,,,18.7795,65,65,16.50023,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-03-16 00:00:00.0,22.84098,23.3,21.9,,,,,,,,,,0.0,,,17.35412,63,62,15.27399,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-03-17 00:00:00.0,22.4875,22.9,21.8,,,,,,,,,,0.0,,,18.76502,70,70,16.47109,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-03-18 00:00:00.0,22.22015,22.9,21.7,,,,,,,,,,0.0,,,20.44081,76,77,17.84674,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-03-19 00:00:00.0,22.2125,22.7,21.6,,,,,,,,,,0.0,,,18.28761,68,68,16.09008,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-03-20 00:00:00.0,22.1757,23.0,21.3,,,,,,,,,,0.0,,,17.49529,65,65,15.39359,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-03-21 00:00:00.0,22.88194,23.7,22.1,,,,,,,,,,0.0,,,18.00441,64,64,15.84815,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-03-22 00:00:00.0,23.16319,23.9,22.2,,,,,,,,,,0.0,,,17.87247,63,63,15.72589,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-03-23 00:00:00.0,23.54446,24.2,22.8,,,,,,,,,,0.0,,,17.43695,60,59,15.34334,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-03-24 00:00:00.0,24.16599,25.2,23.3,,,,,,,,,,0.0,,,19.90365,65,66,17.38507,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-03-25 00:00:00.0,24.95765,25.3,24.5,,,,,,,,,,0.0,,,21.98143,70,71,19.00762,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-03-26 00:00:00.0,24.65208,25.3,24.1,,,,,,,,,,0.0,,,22.62912,73,73,19.47002,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-03-27 00:00:00.0,25.17292,25.8,24.7,,,,,,,,,,0.0,,,22.75485,71,70,19.56708,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-03-28 00:00:00.0,25.55903,26.1,25.0,,,,,,,,,,0.0,,,23.32393,71,71,19.96404,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-03-29 00:00:00.0,25.66042,26.3,24.9,,,,,,,,,,0.0,,,23.09688,70,70,19.80421,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-03-30 00:00:00.0,25.90415,26.4,25.4,,,,,,,,,,0.0,,,24.35317,73,74,20.66229,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-03-31 00:00:00.0,25.33611,26.0,24.8,,,,,,,,,,0.0,,,22.54099,71,69,19.40249,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-04-01 00:00:00.0,24.44792,24.8,23.9,,,,,,,,,,0.0,,,21.82198,72,72,18.88655,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-04-02 00:00:00.0,22.75486,24.4,22.0,,,,,,,,,,0.0,,,15.61851,58,56,13.58248,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-04-03 00:00:00.0,21.41389,22.3,20.6,,,,,,,,,,0.0,,,14.59498,58,58,12.59128,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-04-04 00:00:00.0,21.05972,21.7,20.3,,,,,,,,,,0.0,,,14.8788,60,59,12.9003,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-04-05 00:00:00.0,21.17292,21.8,20.4,,,,,,,,,,0.0,,,15.91872,63,63,13.91495,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-04-06 00:00:00.0,20.75764,21.6,20.0,,,,,,,,,,0.0,,,12.91742,53,50,10.45351,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-04-07 00:00:00.0,19.22152,20.0,18.5,,,,,,,,,,0.0,,,10.96146,50,50,8.31608,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-04-08 00:00:00.0,18.11666,19.0,17.3,,,,,,,,,,0.0,,,10.66184,52,52,7.904454,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-17.67903
2020-04-09 00:00:00.0,17.74514,18.4,16.9,,,,,,,,,,0.0,,,11.7763,58,59,9.332195,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-17.09802
2020-04-10 00:00:00.0,18.07084,18.7,17.3,,,,,,,,,,0.0,,,12.94609,62,62,10.77643,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-18.75802
2020-04-11 00:00:00.0,18.63403,19.4,17.8,,,,,,,,,,0.0,,,13.89921,65,64,11.85695,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-22.07803
2020-04-12 00:00:00.0,19.0507,19.8,18.3,,,,,,,,,,0.0,,,14.51711,65,65,12.52142,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-04-13 00:00:00.0,19.51527,19.8,18.5,,,,,,,,,,0.0,,,15.18748,68,68,13.20436,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-04-14 00:00:00.0,17.83611,18.6,17.1,,,,,,,,,,0.0,,,12.14481,60,59,9.826861,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-14.11002
2020-04-15 00:00:00.0,17.39305,17.9,16.7,,,,,,,,,,0.0,,,11.44126,58,58,8.946151,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-11.95201
2020-04-16 00:00:00.0,16.84653,17.5,15.9,,,,,,,,,,0.0,,,10.84244,57,56,8.144011,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-11.53701
2020-04-17 00:00:00.0,17.09097,18.0,16.2,,,,,,,,,,0.0,,,12.29187,63,63,9.979424,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-11.95201
2020-04-18 00:00:00.0,17.98125,18.9,17.2,,,,,,,,,,0.0,,,14.19472,68,68,12.16235,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-18.92402
2020-04-19 00:00:00.0,18.99515,19.8,18.3,,,,,,,,,,0.0,,,15.60209,70,71,13.62023,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-04-20 00:00:00.0,19.54097,20.4,18.8,,,,,,,,,,0.0,,,16.17276,71,71,14.16542,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-04-21 00:00:00.0,20.01667,20.4,19.6,,,,,,,,,,0.0,,,15.73899,68,66,13.73623,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-04-22 00:00:00.0,19.77083,20.3,19.3,,,,,,,,,,0.0,,,15.43574,67,67,13.44386,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-04-23 00:00:00.0,20.15556,20.8,19.6,,,,,,,,,,0.0,,,17.81239,75,76,15.66713,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-04-24 00:00:00.0,20.91251,21.3,20.6,,,,,,,,,,0.0,,,18.96217,76,77,16.6548,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-04-25 00:00:00.0,20.64168,21.1,19.9,,,,,,,,,,0.0,,,19.56284,81,81,17.12824,,0.1000001,C ,0.1250002,C ,0.1,,0.0,0.0,-23.90403
2020-04-26 00:00:00.0,19.71364,,,,,,,,,,,,,,,18.08673,79,,15.92131,,,C ,,C ,0.1,,0.0,,-21.91203
2020-04-27 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,  ,,  ,,,,,
2020-10-19 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,  ,,  ,,,,,
2020-10-20 00:00:00.0,19.72152,22.6,17.2,,,,,,,,,,0.0,,,12.60423,56,53,10.14533,,0.4701383,C ,0.5876729,C ,22.3,,1.7484,0.0,-22.16103
2020-10-21 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,  ,,  ,,,,,
2020-10-22 00:00:00.0,,17.8,17.4,,,,,,17.5,,,,0.0,,,,,,,,,C ,,C ,0.1,,,,
2020-10-23 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,  ,,  ,,,,,
2020-10-24 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-10-25 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-10-26 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-10-27 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,C ,,C ,,,,,
2020-10-28 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,  ,,  ,,,,,
2020-10-29 00:00:00.0,17.23056,18.2,16.7,,,,,,16.6,,,,0.0,,,11.50521,59,57,9.013948,,0.0,C ,0.0,C ,0.0,,0.0,0.0,-11.95201
2020-10-30 00:00:00.0,16.81389,17.5,15.7,,,,,,15.6,,,,0.0,,,11.14487,58,58,8.545359,,0.0,C ,0.0,C ,0.0,,0.0,0.0,-10.70701
2020-10-31 00:00:00.0,16.91736,17.9,15.6,,,,,,15.5,,,,0.0,,,11.42878,59,58,8.91191,,0.0,C ,0.0,C ,0.0,,0.0,0.0,-10.45801
2020-11-01 00:00:00.0,18.08889,19.1,17.2,,,,,,17.2,,,,0.0,,,13.03184,62,62,10.88433,,0.0,C ,0.0,C ,0.0,,0.0,0.0,-19.50502
2020-11-02 00:00:00.0,18.99028,19.8,17.9,,,,,,17.9,,,,0.0,,,13.02487,59,57,10.85664,,6.944445E-4,C ,8.680556E-4,C ,0.0,,0.0,0.0,-22.82503
2020-11-03 00:00:00.0,19.95626,20.7,19.2,,,,,,19.2,,,,0.0,,,16.22554,69,68,14.22918,,0.0,C ,0.0,C ,0.0,,0.0,0.0,-23.90403
2020-11-04 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,  ,,  ,,,,,
2020-11-06 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,  ,,  ,,,,,
2020-11-07 00:00:00.0,20.93056,29.1,11.2,,,,,,10.9,,,,0.0,,,17.42605,74,64,15.21925,,5.421527,C ,6.776909,C ,23.8,,27.96643,0.0,-15.60401
2020-11-08 00:00:00.0,20.21111,28.9,9.8,,,,,,9.6,,,,0.0,12.11341,88.0,15.15284,67,55,12.96858,,5.581249,C ,6.976562,C ,27.3,,27.6813,0.0,-14.85701
2020-11-09 00:00:00.0,19.34375,25.4,14.5,,,,,,14.3,,,,0.0,7.082776,51.0,16.19296,79,71,14.12847,,4.879861,C ,6.099826,C ,18.9,,19.3446,0.0,-12.78201
2020-11-10 00:00:00.0,18.26944,26.9,8.5,,,,,,8.5,,,,0.0,,,16.29373,77,66,14.12756,,3.940971,C ,4.926214,C ,20.0,,22.35306,0.0,-12.61601
2020-11-11 00:00:00.0,20.5493,29.2,11.7,,,,,,11.6,,,,0.0,,,17.26129,75,66,15.13628,,5.189584,C ,6.486979,C ,19.2,,27.31458,0.0,-15.85301
2020-11-12 00:00:00.0,21.83334,31.1,11.8,,,,,,11.7,,,,0.0,,,18.21346,73,64,15.96484,,4.565278,C ,5.706597,C ,19.0,,28.28243,0.0,-16.18501
2020-11-13 00:00:00.0,22.00556,31.2,12.8,,,,,,12.5,,,,0.0,,,19.05062,75,68,16.66407,,3.699305,C ,4.624132,C ,20.4,,27.2697,0.0,-17.92802
2020-11-14 00:00:00.0,19.67778,23.5,16.2,,,,,,16.1,,,,0.0,,,21.96906,97,95,18.9506,,4.558333,C ,5.697917,C ,26.0,,6.721139,0.0,-20.08602
2020-11-15 00:00:00.0,19.33125,26.2,11.3,,,,,,11.1,,,,0.0,,,13.8194,72,66,11.56269,,9.29375,C ,11.61719,C ,30.4,,31.35719,0.0,-9.628
2020-11-16 00:00:00.0,18.16528,29.2,5.3,,,,,,4.9,,,,0.0,,,12.14268,61,48,9.724594,,2.547917,C ,3.184896,C ,33.6,,31.13148,1.826,-9.129999
2020-11-17 00:00:00.0,21.0625,32.7,8.8,,,,,,8.5,,,,0.0,,,14.03382,63,48,11.88897,,6.760416,C ,8.45052,C ,26.6,,26.93856,0.0,-13.36301
2020-11-18 00:00:00.0,20.01945,29.0,12.3,,,,,,12.1,,,,0.0,,,16.82085,77,71,14.7331,,9.162497,C ,11.45312,C ,30.2,,26.2428,0.0,-13.28001
2020-11-19 00:00:00.0,18.50139,27.2,6.9,,,,,,6.6,,,,0.0,,,13.11994,69,57,10.8423,,6.651386,C ,8.314233,C ,29.1,,31.22467,,-8.050997
2020-11-20 00:00:00.0,18.73333,28.7,6.5,,,,,,5.8,,,,0.0,,,14.4177,69,56,12.17353,,5.170139,C ,6.462674,C ,22.0,,31.81513,1.826,-11.122
2020-11-21 00:00:00.0,21.72986,31.1,12.9,,,,,,12.2,,,,0.0,,,15.75105,66,54,13.72575,,6.010416,C ,7.51302,C ,26.9,,23.29554,0.0,-16.51702
2020-11-22 00:00:00.0,22.84583,33.0,11.7,,,,,,11.0,,,,0.0,,,15.73407,61,49,13.72497,,6.685416,C ,8.35677,C ,29.9,,31.17882,0.0,-17.43002
2020-11-23 00:00:00.0,24.7625,34.3,13.0,,,,,,12.1,,,,0.0,,,14.9394,51,41,12.92859,,8.547915,C ,10.68489,C ,37.1,,31.06092,0.0,-19.83702
2020-11-24 00:00:00.0,24.45417,32.3,19.8,,,,,,19.2,,,,0.0,,,20.51451,72,71,17.80274,,12.26806,C ,15.33507,C ,43.2,,19.47269,0.0,-23.90403
2020-11-25 00:00:00.0,22.60278,30.3,18.5,,,,,,18.4,,,,0.0,,,23.10349,87,86,19.76533,,4.145135,C ,5.181419,C ,23.4,,18.55116,0.0,-23.32303
2020-11-26 00:00:00.0,20.37222,26.0,14.0,,,,,,13.5,,,,0.0,,,11.74772,55,40,8.781332,,8.138195,C ,10.17274,C ,38.2,,32.4057,0.0,-15.52101
2020-11-27 00:00:00.0,21.35625,32.7,10.2,,,,,,9.5,,,,0.0,,,16.39829,61,55,14.04986,,7.139582,C ,8.924477,C ,27.4,,31.25262,0.0,-15.60401
2020-11-28 00:00:00.0,21.26875,25.0,17.7,,,,,,17.3,,,,0.0,,,20.99707,90,88,18.19479,,5.424999,C ,6.781249,C ,40.6,,7.33008,0.0,-19.92002
2020-11-29 00:00:00.0,23.27708,33.0,15.3,,,,,,15.1,,,,0.0,,,19.89155,72,63,17.17818,,10.0632,C ,12.57899,C ,28.8,,26.51821,0.0,-20.08602
2020-11-30 00:00:00.0,17.76666,24.7,7.8,,,,,,7.3,,,,0.0,,,11.19087,61,52,8.519131,,8.334723,C ,10.4184,C ,27.6,,33.43049,0.0,-8.963999
2020-12-01 00:00:00.0,19.78958,29.6,8.7,,,,,,8.6,,,,0.0,,,16.9601,75,69,14.68222,,5.821527,C ,7.276908,C ,23.8,,29.97323,0.0,-14.11001
2020-12-02 00:00:00.0,21.71597,29.2,15.5,,,,,,15.1,,,,0.0,,,21.20429,85,78,18.36459,,5.690971,C ,7.113714,C ,28.7,,14.51688,0.0,-18.84102
2020-12-03 00:00:00.0,21.50556,32.4,14.3,,,,,,13.8,,,,0.0,,,16.49409,70,63,14.14546,,4.679861,C ,5.849826,C ,27.5,,27.74718,0.0,-18.50902
2020-12-04 00:00:00.0,17.91666,23.6,11.1,,,,,,10.9,,,,0.0,,,11.33169,66,56,8.575522,,12.47986,C ,15.59983,C ,38.9,,31.25688,0.0,-6.971997
